CoC Number,CoC Name,Year,Attribute Name,Value,Year - Text
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Unsheltered Children of Parenting Youth,27,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Individuals,70,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Sheltered Homeless People in Families,46,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),18,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless,20,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth Age 18-24,24,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Homeless Individuals,217,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Sheltered Homeless,116,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless Individuals,20,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless People in Families,492,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless People in Families,0,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Children (Under 18),0,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth (Under 25),24,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth Age 18-24,2,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Sheltered Children of Parenting Youth,3,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless People in Families,0,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Children of Parenting Youth,30,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Homeless People in Families,538,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Veterans,3,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Parenting Youth Age 18-24,26,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Parenting Youth (Under 25),26,2015
NC-516,Northwest North Carolina CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth Under 18,0,2015
NJ-501,Bergen County CoC,01/01/2015 12:00:00 AM,Parenting Youth Under 18,0,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless,486,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Parenting Youth Under 18,0,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Chronically Homeless,138,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth (Under 25),11,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless Individuals,52,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Youth (Under 25),29,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Veterans,47,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Children (Under 18),18,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Youth (Under 25),142,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Young Adults (Age 18-24),124,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless,68,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth Under 18,0,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Total Homeless,1305,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Individuals,273,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Unaccompanied Children (Under 18),18,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Homeless Veterans,137,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Chronically Homeless Individuals,70,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Unaccompanied Youth (Under 25),113,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),95,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Chronically Homeless People in Families,68,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Children of Parenting Youth,0,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Individuals,591,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Homeless People in Families,228,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),29,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless,70,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth Age 18-24,0,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Homeless Individuals,864,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Homeless,819,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless Individuals,18,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless People in Families,213,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless People in Families,52,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Children (Under 18),0,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth (Under 25),0,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth Age 18-24,11,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Children of Parenting Youth,17,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless People in Families,16,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Children of Parenting Youth,17,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Homeless People in Families,441,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Veterans,90,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Parenting Youth Age 18-24,11,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Parenting Youth (Under 25),11,2015
ND-500,North Dakota Statewide CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth Under 18,0,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless,24,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Parenting Youth Under 18,0,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Chronically Homeless,13,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth (Under 25),19,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless Individuals,9,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Youth (Under 25),2,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Veterans,7,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Children (Under 18),9,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Youth (Under 25),39,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Young Adults (Age 18-24),30,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless,12,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth Under 18,0,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Total Homeless,549,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Individuals,24,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Unaccompanied Children (Under 18),9,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Homeless Veterans,16,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Chronically Homeless Individuals,10,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Unaccompanied Youth (Under 25),37,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),28,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Chronically Homeless People in Families,3,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Children of Parenting Youth,0,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Individuals,185,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Homeless People in Families,340,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),2,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless,1,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth Age 18-24,0,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Homeless Individuals,209,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Homeless,525,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless Individuals,1,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless People in Families,0,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless People in Families,0,2015
NJ-501,Bergen County CoC,01/01/2015 12:00:00 AM,Chronically Homeless,28,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Children (Under 18),0,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth (Under 25),0,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth Age 18-24,19,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Children of Parenting Youth,22,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless People in Families,3,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Children of Parenting Youth,22,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Homeless People in Families,340,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Veterans,9,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Parenting Youth Age 18-24,19,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Parenting Youth (Under 25),19,2015
NE-500,Nebraska Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth Under 18,0,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless,44,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Parenting Youth Under 18,0,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Chronically Homeless,262,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth (Under 25),16,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless Individuals,174,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Youth (Under 25),0,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Veterans,5,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Children (Under 18),4,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Youth (Under 25),106,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Young Adults (Age 18-24),102,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless,231,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth Under 18,0,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Total Homeless,1481,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Individuals,44,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Unaccompanied Children (Under 18),4,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Homeless Veterans,150,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Chronically Homeless Individuals,205,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Unaccompanied Youth (Under 25),106,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),102,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Chronically Homeless People in Families,57,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Children of Parenting Youth,0,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Individuals,994,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Homeless People in Families,443,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),0,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless,31,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth Age 18-24,0,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Homeless Individuals,1038,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Homeless,1437,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless Individuals,31,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless People in Families,0,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless People in Families,0,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Children (Under 18),0,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth (Under 25),0,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth Age 18-24,16,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Children of Parenting Youth,22,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless People in Families,57,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Children of Parenting Youth,22,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Homeless People in Families,443,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Veterans,145,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Parenting Youth Age 18-24,16,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Parenting Youth (Under 25),16,2015
NE-501,Omaha/Council Bluffs CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth Under 18,0,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless,55,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Parenting Youth Under 18,0,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Chronically Homeless,47,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth (Under 25),12,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless Individuals,18,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Youth (Under 25),16,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Veterans,4,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Children (Under 18),16,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Youth (Under 25),93,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Young Adults (Age 18-24),77,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless,23,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth Under 18,0,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Total Homeless,714,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Individuals,55,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Unaccompanied Children (Under 18),16,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Homeless Veterans,81,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Chronically Homeless Individuals,42,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Unaccompanied Youth (Under 25),77,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Unaccompanied Young Adults (Age 18-24),61,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Chronically Homeless People in Families,5,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Children of Parenting Youth,0,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Individuals,418,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Homeless People in Families,241,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Young Adults (Age 18-24),16,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless,24,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth Age 18-24,0,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Homeless Individuals,473,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Homeless,659,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless Individuals,24,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless People in Families,0,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Chronically Homeless People in Families,0,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Children (Under 18),0,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth (Under 25),0,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth Age 18-24,12,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Children of Parenting Youth,25,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless People in Families,5,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Children of Parenting Youth,25,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Homeless People in Families,241,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Sheltered Homeless Veterans,77,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Parenting Youth Age 18-24,12,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Parenting Youth (Under 25),12,2015
NE-502,Lincoln CoC,01/01/2015 12:00:00 AM,Unsheltered Parenting Youth Under 18,0,2015
NH-500,New Hampshire Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless,76,2015
NH-500,New Hampshire Balance of State CoC,01/01/2015 12:00:00 AM,Parenting Youth Under 18,0,2015
NH-500,New Hampshire Balance of State CoC,01/01/2015 12:00:00 AM,Chronically Homeless,212,2015
NH-500,New Hampshire Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth (Under 25),18,2015
NH-500,New Hampshire Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless Individuals,134,2015
NH-500,New Hampshire Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Unaccompanied Youth (Under 25),5,2015
NH-500,New Hampshire Balance of State CoC,01/01/2015 12:00:00 AM,Unsheltered Homeless Veterans,10,2015
NH-500,New Hampshire Balance of State CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Children (Under 18),0,2015
NH-500,New Hampshire Balance of State CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Youth (Under 25),52,2015
NH-500,New Hampshire Balance of State CoC,01/01/2015 12:00:00 AM,Homeless Unaccompanied Young Adults (Age 18-24),52,2015
NH-500,New Hampshire Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Chronically Homeless,175,2015
NH-500,New Hampshire Balance of State CoC,01/01/2015 12:00:00 AM,Sheltered Parenting Youth Under 18,0,2015
